2014-12-09 17:25:31.859766 JST	/todo.html PC
2014-12-09 17:25:34.462641 JST	/css/basic.css PC
2014-12-09 17:25:34.536998 JST	/images/html5-badge-h-css3-semantics.png PC
2014-12-09 17:25:34.547656 JST	/images/vcss.png PC
2014-12-09 17:25:34.579464 JST	/favicon.ico PC
2014-12-09 17:25:41.293705 JST	/todo.html PC
2014-12-09 17:25:43.718457 JST	/css/basic.css PC
2014-12-09 17:25:43.857981 JST	/images/html5-badge-h-css3-semantics.png PC
2014-12-09 17:25:43.877308 JST	/images/vcss.png PC
2014-12-09 17:25:43.909415 JST	/favicon.ico PC
2014-12-09 17:27:27.979328 JST	/computer/haskell/lecture/introduction.html Phone
2014-12-09 17:27:34.84968 JST	/computer/haskell/lecture/introduction.html Phone
2014-12-09 17:27:35.159122 JST	/css/basic.css Phone
2014-12-09 17:27:35.349545 JST	/images/vcss.png Phone
2014-12-09 17:27:35.53132 JST	/images/html5-badge-h-css3-semantics.png Phone
2014-12-09 17:28:17.218374 JST	/todo.html PC
2014-12-09 17:28:19.625417 JST	/css/basic.css PC
2014-12-09 17:28:19.66534 JST	/images/html5-badge-h-css3-semantics.png PC
2014-12-09 17:28:19.745045 JST	/images/vcss.png PC
2014-12-09 17:28:19.776147 JST	/favicon.ico PC
2014-12-09 17:29:21.53381 JST	/todo.html PC
2014-12-09 17:29:24.220134 JST	/images/html5-badge-h-css3-semantics.png PC
2014-12-09 17:29:24.222148 JST	/css/basic.css PC
2014-12-09 17:29:24.25453 JST	/images/vcss.png PC
2014-12-09 17:29:24.293256 JST	/favicon.ico PC
2014-12-09 17:29:40.077744 JST	/todo.html PC
2014-12-09 17:29:42.31066 JST	/images/vcss.png PC
2014-12-09 17:29:42.440484 JST	/images/html5-badge-h-css3-semantics.png PC
2014-12-09 17:29:42.330934 JST	/css/basic.css PC
2014-12-09 17:29:43.393666 JST	/favicon.ico PC
2014-12-09 17:31:29.460263 JST	/todo.html PC
2014-12-09 17:31:31.833163 JST	/images/vcss.png PC
2014-12-09 17:31:31.848385 JST	/css/basic.css PC
2014-12-09 17:31:31.930838 JST	/images/html5-badge-h-css3-semantics.png PC
2014-12-09 17:31:31.970495 JST	/favicon.ico PC
2014-12-09 17:31:39.690104 JST	/todo.html PC
2014-12-09 17:31:42.249222 JST	/images/vcss.png PC
2014-12-09 17:31:42.332353 JST	/css/basic.css PC
2014-12-09 17:31:42.394708 JST	/images/html5-badge-h-css3-semantics.png PC
2014-12-09 17:31:42.428562 JST	/favicon.ico PC
2014-12-09 17:31:53.961156 JST	/ PC
2014-12-09 17:31:57.238007 JST	/images/vcss.png PC
2014-12-09 17:31:57.259804 JST	/css/basic.css PC
2014-12-09 17:31:57.266883 JST	/images/html5-badge-h-css3-semantics.png PC
2014-12-09 17:31:57.315064 JST	/favicon.ico PC
2014-12-09 17:31:58.164113 JST	/todo.html PC
2014-12-09 17:31:58.252121 JST	/css/basic.css PC
2014-12-09 17:31:59.390842 JST	/images/html5-badge-h-css3-semantics.png PC
2014-12-09 17:31:59.401647 JST	/images/vcss.png PC
2014-12-09 17:32:00.104169 JST	/favicon.ico PC
2014-12-09 17:32:49.90353 JST	/todo.html PC
2014-12-09 17:32:52.677621 JST	/images/vcss.png PC
2014-12-09 17:32:52.691378 JST	/images/html5-badge-h-css3-semantics.png PC
2014-12-09 17:32:52.715027 JST	/css/basic.css PC
2014-12-09 17:32:52.759673 JST	/favicon.ico PC
2014-12-09 17:33:03.490639 JST	/computer/haskell/lecture PC
2014-12-09 17:33:03.625383 JST	/css/basic.css PC
2014-12-09 17:33:03.661825 JST	/images/vcss.png PC
2014-12-09 17:33:03.704045 JST	/images/html5-badge-h-css3-semantics.png PC
2014-12-09 17:33:03.802707 JST	/favicon.ico PC
2014-12-09 17:33:05.398373 JST	/who PC
2014-12-09 17:33:05.496701 JST	/css/basic.css PC
2014-12-09 17:33:05.499264 JST	/images/vcss.png PC
2014-12-09 17:33:05.501927 JST	/images/html5-badge-h-css3-semantics.png PC
2014-12-09 17:33:05.524227 JST	/who/jibun2.jpg PC
2014-12-09 17:33:05.649993 JST	/favicon.ico PC
2014-12-09 17:33:10.81016 JST	/favicon.ico PC
2014-12-09 17:33:12.355093 JST	/who/computer.html PC
2014-12-09 17:33:12.442535 JST	/css/basic.css PC
2014-12-09 17:33:12.444971 JST	/images/vcss.png PC
2014-12-09 17:33:12.450329 JST	/images/html5-badge-h-css3-semantics.png PC
2014-12-09 17:33:12.626311 JST	/favicon.ico PC
2014-12-09 17:33:16.777133 JST	/favicon.ico PC
2014-12-09 17:33:18.938707 JST	/ PC
2014-12-09 17:33:19.124738 JST	/css/basic.css PC
2014-12-09 17:33:19.141748 JST	/images/html5-badge-h-css3-semantics.png PC
2014-12-09 17:33:19.142311 JST	/images/vcss.png PC
2014-12-09 17:33:20.350555 JST	/favicon.ico PC
2014-12-09 17:33:33.315343 JST	/who PC
2014-12-09 17:33:33.42267 JST	/css/basic.css PC
2014-12-09 17:33:33.427354 JST	/images/html5-badge-h-css3-semantics.png PC
2014-12-09 17:33:33.430657 JST	/images/vcss.png PC
2014-12-09 17:33:33.423161 JST	/who/jibun2.jpg PC
2014-12-09 17:33:34.478568 JST	/favicon.ico PC
2014-12-09 17:33:35.420872 JST	/who/jibun2.jpg PC
2014-12-09 17:33:40.428648 JST	/favicon.ico PC
2014-12-09 17:33:41.530486 JST	/ PC
2014-12-09 17:33:41.699913 JST	/css/basic.css PC
2014-12-09 17:33:41.711151 JST	/images/vcss.png PC
2014-12-09 17:33:41.718049 JST	/images/html5-badge-h-css3-semantics.png PC
2014-12-09 17:33:41.834371 JST	/favicon.ico PC
2014-12-09 17:36:00.455205 JST	/ Phone
2014-12-09 17:36:02.493819 JST	/css/basic.css Phone
2014-12-09 17:36:02.723142 JST	/images/vcss.png Phone
2014-12-09 17:36:02.833566 JST	/images/html5-badge-h-css3-semantics.png Phone
2014-12-09 17:38:02.685884 JST	/
	Mozilla 5.0 Windows NT 6.1; WOW64; rv:15.0 Gecko 20100101 Firefox 15.0.1
2014-12-09 17:38:39.30545 JST	/update.html PC
2014-12-09 17:38:39.416492 JST	/css/basic.css PC
2014-12-09 17:38:39.421082 JST	/images/vcss.png PC
2014-12-09 17:38:39.42883 JST	/images/html5-badge-h-css3-semantics.png PC
2014-12-09 17:38:39.580192 JST	/favicon.ico PC
2014-12-09 17:38:42.601177 JST	/computer/programming/algorithm/stm_file.html PC
2014-12-09 17:38:42.791585 JST	/css/basic.css PC
2014-12-09 17:38:42.794271 JST	/images/vcss.png PC
2014-12-09 17:38:42.794852 JST	/images/html5-badge-h-css3-semantics.png PC
2014-12-09 17:38:43.874022 JST	/favicon.ico PC
2014-12-09 17:38:45.635759 JST	/favicon.ico PC
2014-12-09 17:38:47.48957 JST	/computer/programming/algorithm/lock/deadlock.html PC
2014-12-09 17:38:47.644668 JST	/css/basic.css PC
2014-12-09 17:38:47.648106 JST	/images/vcss.png PC
2014-12-09 17:38:47.653234 JST	/images/html5-badge-h-css3-semantics.png PC
2014-12-09 17:38:47.779531 JST	/favicon.ico PC
2014-12-09 17:38:49.056359 JST	/favicon.ico PC
2014-12-09 17:40:15.427335 JST	/update.html PC
2014-12-09 17:40:15.507338 JST	/css/basic.css PC
2014-12-09 17:40:15.511384 JST	/images/vcss.png PC
2014-12-09 17:40:15.51309 JST	/images/html5-badge-h-css3-semantics.png PC
2014-12-09 17:40:16.55274 JST	/favicon.ico PC
2014-12-09 17:40:17.061288 JST	/computer/programming/haskell/coding/this_server/stmfile_hs.html PC
2014-12-09 17:40:22.195494 JST	/computer/programming/haskell/coding/this_server/stmfile_hs.html PC
2014-12-09 17:40:44.40276 JST	/favicon.ico PC
2014-12-09 17:40:44.883146 JST	/update.html PC
2014-12-09 17:40:44.998296 JST	/css/basic.css PC
2014-12-09 17:40:45.001911 JST	/images/vcss.png PC
2014-12-09 17:40:45.003353 JST	/images/html5-badge-h-css3-semantics.png PC
2014-12-09 17:40:46.080493 JST	/favicon.ico PC
2014-12-09 17:40:46.73134 JST	/computer/haskell/coding/this_server/stmfile_hs.html PC
2014-12-09 17:40:46.902836 JST	/css/basic.css PC
2014-12-09 17:40:46.906866 JST	/images/html5-badge-h-css3-semantics.png PC
2014-12-09 17:40:46.908922 JST	/images/vcss.png PC
2014-12-09 17:40:47.074272 JST	/favicon.ico PC
2014-12-09 17:40:54.365076 JST	/ PC
2014-12-09 17:40:54.438326 JST	/css/basic.css PC
2014-12-09 17:40:54.441694 JST	/images/vcss.png PC
2014-12-09 17:40:54.447506 JST	/images/html5-badge-h-css3-semantics.png PC
2014-12-09 17:40:54.586964 JST	/favicon.ico PC
2014-12-09 17:43:19.578792 JST	/todo.html PC
2014-12-09 17:43:19.659682 JST	/css/basic.css PC
2014-12-09 17:43:19.661179 JST	/images/vcss.png PC
2014-12-09 17:43:19.661614 JST	/images/html5-badge-h-css3-semantics.png PC
2014-12-09 17:43:21.738023 JST	/favicon.ico PC
2014-12-09 17:43:27.088918 JST	/favicon.ico PC
2014-12-09 17:44:30.064354 JST	/ Phone
2014-12-09 17:44:31.782489 JST	/css/basic.css Phone
2014-12-09 17:44:32.022033 JST	/images/vcss.png Phone
2014-12-09 17:44:32.072164 JST	/images/html5-badge-h-css3-semantics.png Phone
2014-12-09 17:44:51.57428 JST	/computer/haskell/lecture/introduction.html Phone
2014-12-09 17:44:52.134295 JST	/css/basic.css Phone
2014-12-09 17:44:52.384262 JST	/images/vcss.png Phone
2014-12-09 17:44:52.504744 JST	/images/html5-badge-h-css3-semantics.png Phone
2014-12-09 17:46:40.493966 JST	/computer/haskell/lecture Phone
2014-12-09 17:46:40.844014 JST	/css/basic.css Phone
2014-12-09 17:46:41.004171 JST	/images/vcss.png Phone
2014-12-09 17:46:41.064058 JST	/images/html5-badge-h-css3-semantics.png Phone
2014-12-09 17:46:46.324104 JST	/who Phone
2014-12-09 17:46:46.80355 JST	/css/basic.css Phone
2014-12-09 17:46:47.23396 JST	/who/jibun2.jpg Phone
2014-12-09 17:46:47.323714 JST	/images/vcss.png Phone
2014-12-09 17:46:47.444127 JST	/images/html5-badge-h-css3-semantics.png Phone
2014-12-09 17:46:53.273827 JST	/who Phone
2014-12-09 17:46:53.704011 JST	/css/basic.css Phone
2014-12-09 17:46:53.933793 JST	/who/jibun2.jpg Phone
2014-12-09 17:46:54.023969 JST	/images/vcss.png Phone
2014-12-09 17:46:54.143983 JST	/images/html5-badge-h-css3-semantics.png Phone
2014-12-09 17:47:01.553798 JST	/computer/haskell/lecture/introduction.html Phone
2014-12-09 17:47:01.983779 JST	/css/basic.css Phone
2014-12-09 17:47:02.233867 JST	/images/vcss.png Phone
2014-12-09 17:47:02.353893 JST	/images/html5-badge-h-css3-semantics.png Phone
2014-12-09 17:47:15.403911 JST	/computer/haskell/lecture/goal.html Phone
2014-12-09 17:47:15.843817 JST	/css/basic.css Phone
2014-12-09 17:47:16.177965 JST	/images/vcss.png Phone
2014-12-09 17:47:16.19391 JST	/images/html5-badge-h-css3-semantics.png Phone
2014-12-09 17:47:20.284099 JST	/computer/haskell/lecture Phone
2014-12-09 17:47:20.77383 JST	/css/basic.css Phone
2014-12-09 17:47:20.994047 JST	/images/vcss.png Phone
2014-12-09 17:47:21.114026 JST	/images/html5-badge-h-css3-semantics.png Phone
2014-12-09 17:48:05.843723 JST	/ PC
2014-12-09 17:48:08.053303 JST	/images/vcss.png PC
2014-12-09 17:48:08.086655 JST	/css/basic.css PC
2014-12-09 17:48:08.171677 JST	/images/html5-badge-h-css3-semantics.png PC
2014-12-09 17:48:08.877227 JST	/favicon.ico PC
2014-12-09 17:48:14.302358 JST	/todo.html PC
2014-12-09 17:48:16.909603 JST	/css/basic.css PC
2014-12-09 17:48:16.975751 JST	/images/vcss.png PC
2014-12-09 17:48:16.985228 JST	/images/html5-badge-h-css3-semantics.png PC
2014-12-09 17:48:17.027261 JST	/favicon.ico PC
2014-12-09 17:49:09.335578 JST	/computer/haskell/lecture/introduction.html PC
2014-12-09 17:49:09.525844 JST	/css/basic.css PC
2014-12-09 17:49:09.529491 JST	/images/vcss.png PC
2014-12-09 17:49:09.527348 JST	/images/html5-badge-h-css3-semantics.png PC
2014-12-09 17:49:10.613859 JST	/favicon.ico PC
2014-12-09 17:49:49.345917 JST	/who/hot_heart.html PC
2014-12-09 17:49:57.891332 JST	/todo.html PC
2014-12-09 17:49:57.990981 JST	/css/basic.css PC
2014-12-09 17:49:57.993187 JST	/images/vcss.png PC
2014-12-09 17:49:57.993882 JST	/images/html5-badge-h-css3-semantics.png PC
2014-12-09 17:50:00.06441 JST	/favicon.ico PC
2014-12-09 17:50:54.275859 JST	/todo.html PC
2014-12-09 17:50:54.349943 JST	/css/basic.css PC
2014-12-09 17:50:54.352729 JST	/images/vcss.png PC
2014-12-09 17:50:54.354251 JST	/images/html5-badge-h-css3-semantics.png PC
2014-12-09 17:50:55.398373 JST	/favicon.ico PC
2014-12-09 17:51:37.633392 JST	/todo.html PC
2014-12-09 17:51:37.714664 JST	/images/html5-badge-h-css3-semantics.png PC
2014-12-09 17:51:37.713134 JST	/css/basic.css PC
2014-12-09 17:51:37.714002 JST	/images/vcss.png PC
2014-12-09 17:51:39.757961 JST	/favicon.ico PC
2014-12-09 17:51:41.286413 JST	/todo.html
	W3C_Validator 1.3 http: /validator.w3.org/services
2014-12-09 17:51:43.282087 JST	/favicon.ico PC
2014-12-09 17:51:48.698688 JST	/todo.html PC
2014-12-09 17:51:48.774287 JST	/css/basic.css PC
2014-12-09 17:51:48.778178 JST	/images/vcss.png PC
2014-12-09 17:51:48.784602 JST	/images/html5-badge-h-css3-semantics.png PC
2014-12-09 17:51:48.892562 JST	/favicon.ico PC
2014-12-09 17:52:08.644628 JST	/todo.html PC
2014-12-09 17:52:08.71641 JST	/css/basic.css PC
2014-12-09 17:52:08.726232 JST	/images/vcss.png PC
2014-12-09 17:52:08.72848 JST	/images/html5-badge-h-css3-semantics.png PC
2014-12-09 17:52:09.773952 JST	/favicon.ico PC
2014-12-09 17:52:28.121521 JST	/ PC
2014-12-09 17:52:28.2355 JST	/images/vcss.png PC
2014-12-09 17:52:28.234697 JST	/css/basic.css PC
2014-12-09 17:52:30.216647 JST	/update.html PC
2014-12-09 17:52:30.22383 JST	/favicon.ico PC
2014-12-09 17:52:28.237639 JST	/images/html5-badge-h-css3-semantics.png PC
2014-12-09 17:52:30.366406 JST	/css/basic.css PC
2014-12-09 17:52:30.386374 JST	/images/vcss.png PC
2014-12-09 17:52:30.388005 JST	/images/html5-badge-h-css3-semantics.png PC
2014-12-09 17:52:31.444591 JST	/favicon.ico PC
2014-12-09 17:52:33.303595 JST	/computer/web/seo/googlebot.html PC
2014-12-09 17:52:33.377296 JST	/css/basic.css PC
2014-12-09 17:52:33.384795 JST	/images/vcss.png PC
2014-12-09 17:52:33.386166 JST	/images/html5-badge-h-css3-semantics.png PC
2014-12-09 17:52:34.431913 JST	/favicon.ico PC
2014-12-09 17:52:43.01135 JST	/favicon.ico PC
2014-12-09 17:53:16.738413 JST	/favicon.ico PC
2014-12-09 17:53:24.506395 JST	/todo.html PC
2014-12-09 17:53:24.580807 JST	/css/basic.css PC
2014-12-09 17:53:24.585832 JST	/images/html5-badge-h-css3-semantics.png PC
2014-12-09 17:53:24.582886 JST	/images/vcss.png PC
2014-12-09 17:53:25.627822 JST	/favicon.ico PC
2014-12-09 17:53:57.925357 JST	/ PC
2014-12-09 17:54:00.772724 JST	/images/vcss.png PC
2014-12-09 17:54:00.795526 JST	/images/html5-badge-h-css3-semantics.png PC
2014-12-09 17:54:00.81594 JST	/private.html PC
2014-12-09 17:54:00.840568 JST	/favicon.ico PC
2014-12-09 17:54:03.042231 JST	/images/html5-badge-h-css3-semantics.png PC
2014-12-09 17:54:04.048205 JST	/css/basic.css PC
2014-12-09 17:54:04.067179 JST	/images/vcss.png PC
2014-12-09 17:54:04.109914 JST	/favicon.ico PC
2014-12-09 17:54:08.196733 JST	/diary PC
2014-12-09 17:54:10.98238 JST	/images/html5-badge-h-css3-semantics.png PC
2014-12-09 17:54:10.984605 JST	/images/vcss.png PC
2014-12-09 17:54:10.983889 JST	/css/basic.css PC
2014-12-09 17:54:12.072736 JST	/favicon.ico PC
2014-12-09 17:54:42.814137 JST	/diary PC
2014-12-09 17:54:45.481031 JST	/images/vcss.png PC
2014-12-09 17:54:45.513299 JST	/images/html5-badge-h-css3-semantics.png PC
2014-12-09 17:54:46.136049 JST	/diary/201412.html PC
2014-12-09 17:54:46.151233 JST	/favicon.ico PC
2014-12-09 17:54:46.20968 JST	/css/basic.css PC
2014-12-09 17:54:46.967073 JST	/images/html5-badge-h-css3-semantics.png PC
2014-12-09 17:54:46.211774 JST	/images/vcss.png PC
2014-12-09 17:54:48.026272 JST	/favicon.ico PC
2014-12-09 17:55:55.836313 JST	/diary/201412.html PC
2014-12-09 17:55:57.817244 JST	/css/basic.css PC
2014-12-09 17:55:57.91494 JST	/images/html5-badge-h-css3-semantics.png PC
2014-12-09 17:56:07.179072 JST	/images/vcss.png PC
2014-12-09 17:56:07.930225 JST	/favicon.ico PC
2014-12-09 17:56:08.982849 JST	/diary/201412.html PC
2014-12-09 17:56:11.790905 JST	/images/vcss.png PC
2014-12-09 17:56:11.877135 JST	/css/basic.css PC
2014-12-09 17:56:11.878522 JST	/images/html5-badge-h-css3-semantics.png PC
2014-12-09 17:56:12.922008 JST	/favicon.ico PC
2014-12-09 17:56:32.523724 JST	/favicon.ico
	Mozilla 5.0 X11; Linux x86_64; rv:32.0 Gecko 20100101 Firefox 32.0
2014-12-09 17:56:32.569577 JST	/diary/201412.html PC
2014-12-09 17:56:35.102493 JST	/css/basic.css PC
2014-12-09 17:56:35.122333 JST	/images/vcss.png PC
2014-12-09 17:56:35.162381 JST	/images/html5-badge-h-css3-semantics.png PC
2014-12-09 17:56:35.235451 JST	/favicon.ico PC
2014-12-09 17:56:36.166875 JST	/favicon.ico
	Mozilla 5.0 X11; Linux x86_64; rv:32.0 Gecko 20100101 Firefox 32.0
2014-12-09 17:57:14.489545 JST	/diary/201412.html PC
2014-12-09 17:57:17.033884 JST	/images/vcss.png PC
2014-12-09 17:57:17.114385 JST	/images/html5-badge-h-css3-semantics.png PC
2014-12-09 17:57:17.127809 JST	/css/basic.css PC
2014-12-09 17:57:17.160881 JST	/favicon.ico PC
2014-12-09 17:58:04.579751 JST	/todo.html PC
2014-12-09 17:58:04.787336 JST	/css/basic.css PC
2014-12-09 17:58:04.792014 JST	/images/vcss.png PC
2014-12-09 17:58:04.791543 JST	/images/html5-badge-h-css3-semantics.png PC
2014-12-09 17:58:05.867304 JST	/favicon.ico PC
2014-12-09 17:58:32.22566 JST	/diary/201412.html PC
2014-12-09 17:58:34.442675 JST	/css/basic.css PC
2014-12-09 17:58:34.544548 JST	/images/vcss.png PC
2014-12-09 17:58:34.550314 JST	/images/html5-badge-h-css3-semantics.png PC
2014-12-09 17:58:34.590244 JST	/favicon.ico PC
